X_RD,Y_RD,zoneid,groupid
229350,595550,1034,1
229350,595650,2108,1
229350,595750,2108,1
229350,595850,2108,1
229350,595950,2108,1
229350,596050,2108,1
229350,596150,1107,1
229350,596250,1107,1
229350,596350,1107,1
229350,596450,1107,1
229350,596550,1107,1
229350,596650,1107,1
229350,596750,1107,1
229350,596850,1107,1
229350,596950,1107,1
229350,597050,1107,1
229350,597150,1107,1
229350,597250,1107,1
229350,597350,1107,1
229350,597450,1107,1
229350,597550,1107,1
229350,597650,1107,1
229350,597750,1107,1
229350,597850,1107,1
229350,597950,1107,1
229350,598050,1107,1
229350,598150,1107,1
229350,598250,1107,1
229350,598350,1107,1
229350,598450,1107,1
229350,598550,1107,1
229350,598650,1107,1
229350,598750,1107,1
229350,598850,1107,1
229350,598950,1107,1
229350,599050,1107,1
229350,599150,1107,1
229350,599250,1107,1
229350,599350,1107,1
229350,599450,1107,1
229350,599550,1107,1
229350,599650,1107,1
229350,599750,1106,1
229350,599850,1106,1
229350,599950,1106,1
229350,600050,1106,1
229350,600150,1106,1
229350,600250,1106,1
229350,600350,1106,1
229350,600450,1106,1
229350,600550,1106,1
229350,600650,1106,1
229350,600750,1106,1
229350,600850,1106,1
229350,600950,1106,1
229350,601050,1106,1
229350,601150,1106,1
229350,601250,1106,1
229350,601350,1106,1
229350,601450,1106,1
229350,601550,1106,1
229350,601650,1106,1
229350,601750,1106,1
229450,585950,1204,1
229450,586050,1204,1
229450,586150,1204,1
229450,586250,1204,1
229450,586350,1206,1
229450,586450,1206,1
229450,586550,1206,1
229450,586650,1206,1
229450,586750,1206,1
229450,586850,1206,1
229450,586950,1206,1
229450,587050,1206,1
229450,587150,1206,1
229450,587250,1206,1
229450,587350,1206,1
229450,587450,1206,1
229450,587550,1206,1
229450,587650,1206,1
229450,587750,1206,1
229450,587850,1206,1
229450,587950,1206,1
229450,588050,1206,1
229450,588150,1206,1
229450,588250,1206,1
229450,588350,1206,1
229450,588450,1206,1
229450,588550,1206,1
229450,588650,1206,1
229450,588750,1206,1
229450,588850,1206,1
229450,588950,1206,1
229450,589050,1206,1
229450,589150,1206,1
229450,589250,1206,1
229450,589350,1206,1
229450,589450,1206,1
229450,589550,1206,1
229450,589650,1206,1
229450,589750,1206,1
229450,589850,1206,1
229450,589950,1206,1
229450,590050,1206,1
229450,590150,1206,1
229450,590250,1206,1
229450,590350,1206,1
229450,590450,1206,1
229450,590550,1206,1
229450,590650,1206,1
229450,590750,1206,1
229450,590850,1206,1
229450,590950,1206,1
229450,591050,1206,1
229450,591150,1206,1
229450,591250,1206,1
229450,591350,1206,1
229450,591450,1206,1
229450,591550,1206,1
229450,591650,1206,1
229450,591750,1206,1
229450,591850,1206,1
229450,591950,1206,1
229450,592050,1206,1
229450,592150,1007,1
229450,592250,1007,1
229450,592350,1007,1
229450,592450,1007,1
229450,592550,1007,1
229450,592650,1007,1
229450,592750,1007,1
229450,592850,1007,1
229450,592950,1007,1
229450,593050,1007,1
229450,593150,1007,1
229450,593250,1007,1
229450,593350,1007,1
229450,593450,1007,1
229450,593550,1007,1
229450,593650,1007,1
229450,593750,1034,1
229450,593850,1034,1
229450,593950,1034,1
229450,594050,1034,1
229450,594150,1034,1
229450,594250,1034,1
229450,594350,1034,1
229450,594450,1034,1
229450,594550,1034,1
229450,594650,1034,1
229450,594750,1034,1
229450,594850,1034,1
229450,594950,1034,1
229450,595150,1034,1
229450,595250,1034,1
229450,595350,1034,1
229450,595450,1034,1
229450,595550,2108,1
229450,595650,2108,1
229450,595750,2108,1
229450,595850,2108,1
229450,595950,2108,1
229450,596050,2108,1
229450,596150,1107,1
229450,596250,1107,1
229450,596350,1107,1
229450,596450,1107,1
229450,596550,1107,1
229450,596650,1107,1
229450,596750,1107,1
229450,596850,1107,1
229450,596950,1107,1
229450,597050,1107,1
229450,597150,1107,1
229450,597250,1107,1
229450,597350,1107,1
229450,597450,1107,1
229450,597550,1107,1
229450,597650,1107,1
229450,597750,1107,1
229450,597850,1107,1
229450,597950,1107,1
229450,598050,1033,1
229450,598150,1033,1
229450,598250,1107,1
229450,598350,1107,1
229450,598450,1107,1
229450,598550,1107,1
229450,598650,1107,1
229450,598750,1107,1
229450,598850,1107,1
229450,598950,1107,1
229450,599050,1107,1
229450,599150,1107,1
229450,599250,1107,1
229450,599350,1107,1
229450,599450,1107,1
229450,599550,1107,1
229450,599650,1107,1
229450,599750,1106,1
229450,599850,1106,1
229450,599950,1106,1
229450,600050,1106,1
229450,600150,1106,1
229450,600250,1106,1
229450,600350,1106,1
229450,600450,1106,1
229450,600550,1106,1
229450,600650,1106,1
229450,600750,1106,1
229450,600850,1106,1
229450,600950,1106,1
229450,601050,1106,1
229450,601150,1106,1
229450,601250,1106,1
229450,601350,1106,1
229450,601450,1106,1
229450,601550,1106,1
229450,601650,1106,1
229450,601750,1106,1
229450,601850,1106,1
229550,585850,1204,1
229550,585950,1204,1
229550,586050,1204,1
229550,586150,1204,1
229550,586250,1204,1
229550,586350,1206,1
229550,586450,1206,1
229550,586550,1206,1
229550,586650,1206,1
229550,586750,1206,1
229550,586850,1206,1
229550,586950,1206,1
229550,587050,1206,1
229550,587150,1206,1
229550,587250,1206,1
229550,587350,1206,1
229550,587450,1206,1
229550,587550,1206,1
229550,587650,1206,1
229550,587750,1206,1
229550,587850,1206,1
229550,587950,1206,1
229550,588050,1206,1
229550,588150,1206,1
229550,588250,1206,1
229550,588350,1206,1
229550,588450,1206,1
229550,588550,1206,1
229550,588650,1206,1
229550,588750,1206,1
229550,588850,1206,1
229550,588950,1206,1
229550,589050,1206,1
229550,589150,1206,1
229550,589250,1206,1
229550,589350,1206,1
229550,589450,1206,1
229550,589550,1206,1
229550,589650,1206,1
229550,589750,1206,1
229550,589850,1206,1
229550,589950,1206,1
229550,590050,1206,1
229550,590150,1206,1
229550,590250,1206,1
229550,590350,1206,1
229550,590450,1206,1
229550,590550,1206,1
229550,590650,1206,1
229550,590750,1206,1
229550,590850,1206,1
229550,590950,1206,1
229550,591050,1206,1
229550,591150,1206,1
229550,591250,1206,1
229550,591350,1206,1
229550,591450,1206,1
229550,591550,1206,1
229550,591650,1206,1
229550,591750,1206,1
229550,591850,1206,1
229550,591950,1206,1
229550,592050,1206,1
229550,592150,1007,1
229550,592250,1007,1
229550,592350,1007,1
229550,592450,1007,1
229550,592550,1007,1
229550,592650,1007,1
229550,592750,1007,1
229550,592850,1007,1
229550,592950,1007,1
229550,593050,1007,1
229550,593150,1007,1
229550,593250,1007,1
229550,593350,1007,1
229550,593450,1007,1
229550,593550,1007,1
229550,593650,1007,1
229550,593750,1007,1
229550,593850,1007,1
229550,593950,1034,1
229550,594050,1034,1
229550,594150,1034,1
229550,594250,1034,1
229550,594350,1034,1
229550,594450,1034,1
229550,594550,1034,1
229550,594650,1034,1
229550,594750,1034,1
229550,594850,1034,1
229550,594950,1034,1
229550,595050,1034,1
229550,595150,1034,1
229550,595250,1034,1
229550,595350,1034,1
229550,595450,2108,1
229550,595550,2108,1
229550,595650,2108,1
229550,595750,2108,1
229550,595850,2108,1
229550,595950,2108,1
229550,596050,1107,1
229550,596150,1107,1
229550,596250,1107,1
229550,596350,1107,1
229550,596450,1107,1
229550,596550,1107,1
229550,596650,1107,1
229550,596750,1107,1
229550,596850,1107,1
229550,596950,1107,1
229550,597050,1107,1
229550,597150,1107,1
229550,597250,1107,1
229550,597350,1107,1
229550,597450,1107,1
229550,597550,1107,1
229550,597650,1107,1
229550,597750,1107,1
229550,597850,1107,1
229550,597950,1107,1
229550,598050,1033,1
229550,598150,1033,1
229550,598250,1033,1
229550,598350,1033,1
229550,598450,1107,1
229550,598550,1107,1
229550,598650,1107,1
229550,598750,1107,1
229550,598850,1107,1
229550,598950,1107,1
229550,599050,1107,1
229550,599150,1107,1
229550,599250,1107,1
229550,599350,1107,1
229550,599450,1107,1
229550,599550,1107,1
229550,599650,1107,1
229550,599750,1106,1
229550,599850,1106,1
229550,599950,1106,1
229550,600050,1013,1
229550,600150,1013,1
229550,600250,1013,1
229550,600350,1013,1
229550,600450,1013,1
229550,600550,1106,1
229550,600650,1106,1
229550,600750,1106,1
229550,600850,1106,1
229550,600950,1106,1
229550,601050,1106,1
229550,601150,1106,1
229550,601250,1106,1
229550,601350,1106,1
229550,601450,1106,1
229550,601550,1106,1
229550,601650,1106,1
229550,601750,1106,1
229550,601850,1106,1
229550,601950,1106,1
229550,602050,1106,1
229550,602150,1106,1
229650,585750,1204,1
229650,585850,1204,1
229650,585950,1204,1
229650,586050,1204,1
229650,586150,1204,1
229650,586250,1204,1
229650,586350,1206,1
229650,586450,1206,1
229650,586550,1206,1
229650,586650,1206,1
229650,586750,1206,1
229650,586850,1206,1
229650,586950,1206,1
229650,587050,1206,1
229650,587150,1206,1
229650,587250,1206,1
229650,587350,1206,1
229650,587450,1206,1
229650,587550,1206,1
229650,587650,1206,1
229650,587750,1206,1
229650,587850,1206,1
229650,587950,1206,1
229650,588050,1206,1
229650,588150,1206,1
229650,588250,1206,1
229650,588350,1206,1
229650,588450,1206,1
229650,588550,1206,1
229650,588650,1206,1
229650,588750,1206,1
229650,588850,1206,1
229650,588950,1206,1
229650,589050,1206,1
229650,589150,1206,1
229650,589250,1206,1
229650,589350,1206,1
229650,589450,1206,1
229650,589550,1206,1
229650,589650,1206,1
229650,589750,1206,1
229650,589850,1206,1
229650,589950,1206,1
229650,590050,1206,1
229650,590150,1206,1
229650,590250,1206,1
229650,590350,1206,1
229650,590450,1206,1
229650,590550,1206,1
229650,590650,1206,1
229650,590750,1206,1
229650,590850,1206,1
229650,590950,1206,1
229650,591050,1206,1
229650,591150,1206,1
229650,591250,1206,1
229650,591350,1206,1
229650,591450,1206,1
229650,591550,1206,1
229650,591650,1206,1
229650,591750,1206,1
229650,591850,1206,1
229650,591950,1206,1
229650,592050,1007,1
229650,592150,1007,1
229650,592250,1007,1
229650,592350,1007,1
229650,592450,1007,1
229650,592550,1007,1
229650,592650,1007,1
229650,592750,1007,1
229650,592850,1007,1
229650,592950,1007,1
229650,593050,1007,1
229650,593150,1007,1
229650,593250,1007,1
229650,593350,1007,1
229650,593450,1007,1
229650,593550,1007,1
229650,593650,1007,1
229650,593750,1007,1
229650,593850,1034,1
229650,593950,1034,1
229650,594050,1034,1
229650,594150,1034,1
229650,594250,1034,1
229650,594350,1034,1
229650,594450,1034,1
229650,594550,1034,1
229650,594650,1034,1
229650,594750,1034,1
229650,594850,1034,1
229650,594950,1034,1
229650,595050,1034,1
229650,595150,1034,1
229650,595250,1034,1
229650,595350,2108,1
229650,595450,2108,1
229650,595550,2108,1
229650,595650,2108,1
229650,595750,2108,1
229650,595850,2108,1
229650,595950,2108,1
229650,596050,1107,1
229650,596150,1107,1
229650,596250,1107,1
229650,596350,1107,1
229650,596450,1107,1
229650,596550,1107,1
229650,596650,1107,1
229650,596750,1107,1
229650,596850,1107,1
229650,596950,1107,1
229650,597050,1107,1
229650,597150,1107,1
229650,597250,1107,1
229650,597350,1107,1
229650,597450,1107,1
229650,597550,1107,1
229650,597650,1107,1
229650,597750,1107,1
229650,597850,1107,1
229650,597950,1107,1
229650,598050,1107,1
229650,598150,1033,1
229650,598250,1033,1
229650,598350,1033,1
229650,598450,1033,1
229650,598550,1107,1
229650,598650,1107,1
229650,598750,1107,1
229650,598850,1107,1
229650,598950,1107,1
229650,599050,1107,1
229650,599150,1107,1
229650,599250,1107,1
229650,599350,1107,1
229650,599450,1107,1
229650,599550,1107,1
229650,599650,1107,1
229650,599750,1107,1
229650,599850,1106,1
229650,599950,1013,1
229650,600050,1013,1
229650,600150,1013,1
229650,600250,1013,1
229650,600350,1013,1
229650,600450,1013,1
229650,600550,1013,1
229650,600650,1013,1
229650,600750,1106,1
229650,600850,1106,1
229650,600950,620,1
229650,601050,620,1
229650,601150,1106,1
229650,601250,1106,1
229650,601350,1106,1
229650,601450,1106,1
229650,601550,1106,1
229650,601650,1106,1
229650,601750,1106,1
229650,601850,1106,1
229650,601950,1106,1
229650,602050,1106,1
229650,602150,1106,1
229650,602250,1106,1
229650,602350,1106,1
229650,602450,1106,1
229750,585550,1204,1
229750,585650,1204,1
229750,585750,1204,1
229750,585850,1204,1
229750,585950,1204,1
229750,586050,1204,1
229750,586150,1204,1
229750,586250,1204,1
229750,586350,1206,1
229750,586450,1206,1
229750,586550,1206,1
229750,586650,1206,1
229750,586750,1206,1
229750,586850,1206,1
229750,586950,1206,1
229750,587050,1206,1
229750,587150,1206,1
229750,587250,1206,1
229750,587350,1206,1
229750,587450,1206,1
229750,587550,1206,1
229750,587650,1206,1
229750,587750,1206,1
229750,587850,1206,1
229750,587950,1206,1
229750,588050,1206,1
229750,588150,1206,1
229750,588250,1206,1
229750,588350,1206,1
229750,588450,1206,1
229750,588550,1206,1
229750,588650,1206,1
229750,588750,1206,1
229750,588850,1206,1
229750,588950,1206,1
229750,589050,1206,1
229750,589150,1206,1
229750,589250,1206,1
229750,589350,1206,1
229750,589450,1206,1
229750,589550,1206,1
229750,589650,1206,1
229750,589750,1206,1
229750,589850,1206,1
229750,589950,1206,1
229750,590050,1206,1
229750,590150,1206,1
229750,590250,1206,1
229750,590350,1206,1
229750,590450,1206,1
229750,590550,1206,1
229750,590650,1206,1
229750,590750,1206,1
229750,590850,1206,1
229750,590950,1206,1
229750,591050,1206,1
229750,591150,1206,1
229750,591250,1206,1
229750,591350,1206,1
229750,591450,1206,1
229750,591550,1206,1
229750,591650,1206,1
229750,591750,1206,1
229750,591850,1206,1
229750,591950,1206,1
229750,592050,1007,1
229750,592150,1007,1
229750,592250,1007,1
229750,592350,1007,1
229750,592450,1007,1
229750,592550,1007,1
229750,592650,1007,1
229750,592750,1007,1
229750,592850,1007,1
229750,592950,1007,1
229750,593050,1007,1
229750,593150,1007,1
229750,593250,1007,1
229750,593350,1007,1
229750,593450,1007,1
229750,593550,1007,1
229750,593650,1007,1
229750,593750,1007,1
229750,593850,1034,1
229750,593950,1034,1
229750,594050,1034,1
229750,594150,1034,1
229750,594250,1034,1
229750,594350,1034,1
229750,594450,1034,1
229750,594550,1034,1
229750,594650,1034,1
229750,594750,1034,1
229750,594850,1034,1
229750,594950,1034,1
229750,595050,2108,1
229750,595150,2108,1
229750,595250,2108,1
229750,595350,2108,1
229750,595450,2108,1
229750,595550,2108,1
229750,595650,2108,1
229750,595750,2108,1
229750,595850,2108,1
229750,595950,2108,1
229750,596050,1107,1
229750,596150,1107,1
229750,596250,1107,1
229750,596350,1107,1
229750,596450,1107,1
229750,596550,1107,1
229750,596650,1107,1
229750,596750,1107,1
229750,596850,1107,1
229750,596950,1107,1
229750,597050,1107,1
229750,597150,1107,1
229750,597250,1107,1
229750,597350,1107,1
229750,597450,1107,1
229750,597550,1107,1
229750,597650,1107,1
229750,597750,1107,1
229750,597850,1107,1
229750,597950,1107,1
229750,598050,1107,1
229750,598150,1107,1
229750,598250,1033,1
229750,598350,1033,1
229750,598450,1033,1
229750,598550,1033,1
229750,598650,1107,1
229750,598750,1107,1
229750,598850,1107,1
229750,598950,1107,1
229750,599050,1107,1
229750,599150,1107,1
229750,599250,1107,1
229750,599350,1107,1
229750,599450,1107,1
229750,599550,1107,1
229750,599650,1107,1
229750,599750,1107,1
229750,599850,1013,1
229750,599950,1013,1
229750,600050,1013,1
229750,600150,1013,1
229750,600250,1013,1
229750,600350,1013,1
229750,600450,1013,1
229750,600550,1013,1
229750,600650,1033,1
229750,600750,1033,1
229750,600850,620,1
229750,600950,620,1
229750,601050,620,1
229750,601150,620,1
229750,601250,620,1
229750,601350,620,1
229750,601450,620,1
229750,601550,1106,1
229750,601650,1106,1
229750,601750,1106,1
229750,601850,1106,1
229750,601950,1106,1
229750,602050,1106,1
229750,602150,1106,1
229750,602250,1106,1
229750,602350,1106,1
229750,602450,1106,1
229750,602550,1106,1
229750,602650,620,1
229750,602750,620,1
229850,585450,1204,1
229850,585550,1204,1
229850,585650,1204,1
229850,585750,1204,1
229850,585850,1204,1
229850,585950,1204,1
229850,586050,1204,1
229850,586150,1204,1
229850,586250,1206,1
229850,586350,1206,1
229850,586450,1206,1
229850,586550,1206,1
229850,586650,1206,1
229850,586750,1206,1
229850,586850,1206,1
229850,586950,1206,1
229850,587050,1206,1
229850,587150,1206,1
229850,587250,1206,1
229850,587350,1206,1
229850,587450,1206,1
229850,587550,1206,1
229850,587650,1206,1
229850,587750,1206,1
229850,587850,1206,1
229850,587950,1206,1
229850,588050,1206,1
229850,588150,1206,1
229850,588250,1206,1
229850,588350,1206,1
229850,588450,1206,1
229850,588550,1206,1
229850,588650,1206,1
229850,588750,1206,1
229850,588850,1206,1
229850,588950,1206,1
229850,589050,1206,1
229850,589150,1206,1
229850,589250,1206,1
229850,589350,1206,1
229850,589450,1206,1
229850,589550,1206,1
229850,589650,1206,1
229850,589750,1206,1
229850,589850,1206,1
229850,589950,1206,1
229850,590050,1206,1
229850,590150,1206,1
229850,590250,1206,1
229850,590350,1206,1
229850,590450,1206,1
229850,590550,1206,1
229850,590650,1206,1
229850,590750,1206,1
229850,590850,1206,1
229850,590950,1206,1
229850,591050,1206,1
229850,591150,1206,1
229850,591250,1206,1
229850,591350,1206,1
229850,591450,1206,1
229850,591550,1206,1
229850,591650,1206,1
229850,591750,1206,1
229850,591850,1206,1
229850,591950,1206,1
229850,592050,1007,1
229850,592150,1007,1
229850,592250,1007,1
229850,592350,1007,1
229850,592450,1007,1
229850,592550,1007,1
229850,592650,1007,1
229850,592750,1007,1
229850,592850,1007,1
229850,592950,1007,1
229850,593050,1007,1
229850,593150,1007,1
229850,593250,1007,1
229850,593350,1007,1
229850,593450,1007,1
229850,593550,1007,1
229850,593650,1007,1
229850,593750,1034,1
229850,593850,1034,1
229850,593950,1034,1
229850,594050,1034,1
229850,594150,1034,1
229850,594250,1034,1
229850,594350,1034,1
229850,594450,1034,1
229850,594550,1034,1
229850,594650,1034,1
229850,594750,1034,1
229850,594850,1034,1
229850,594950,2108,1
229850,595050,2108,1
229850,595150,2108,1
229850,595250,2108,1
229850,595350,2108,1
229850,595450,2108,1
229850,595550,2108,1
229850,595650,2108,1
229850,595750,2108,1
229850,595850,2108,1
229850,595950,2108,1
229850,596050,1107,1
229850,596150,1107,1
229850,596250,1107,1
229850,596350,1107,1
229850,596450,1107,1
229850,596550,1107,1
229850,596650,1107,1
229850,596750,1107,1
229850,596850,1107,1
229850,596950,1107,1
229850,597050,1107,1
229850,597150,1107,1
229850,597250,1107,1
229850,597350,1107,1
229850,597450,1107,1
229850,597550,1107,1
229850,597650,1107,1
229850,597750,1107,1
229850,597850,1107,1
229850,597950,1107,1
229850,598050,1107,1
229850,598150,1107,1
229850,598250,1107,1
229850,598350,1107,1
229850,598450,1033,1
229850,598550,1033,1
229850,598650,1033,1
229850,598750,1033,1
229850,598850,1107,1
229850,598950,1107,1
229850,599050,1107,1
229850,599150,1107,1
229850,599250,1107,1
229850,599350,1107,1
229850,599450,1107,1
229850,599550,1107,1
229850,599650,1107,1
229850,599750,1013,1
229850,599850,1013,1
229850,599950,1013,1
