Zone,T,a0,a1,b0,b1,a2,b2,a3,Ma,Mb,Mref2,Rref,f2,f3,s1,s2,xl,xh,AFmin,AFmax
2824,0.5,0.825036588,0.003244174,0.042315797,-0.005267973,9.81E-06,-0.000208962,0.000219381,4.5,5.1,3.2,10.25,-0.305058965,0.227455961,0.30678326,0.316397378,0.044589222,0.227455961,0.25,2.31185914
2824,0.6,0.872456904,0,0.032261402,-0.002336376,0,5.63E-05,5.42E-05,4.5,5.1,3.2,10.25,-0.26473408,0.208310355,0.307089554,0.308865864,0.048920661,0.208310355,0.25,2.393504553
2824,0.7,0.890563413,0,0.025670488,-0.000754567,0,0.000126307,-1.37E-05,4.5,5.1,3.2,10.25,-0.195549959,0.190708562,0.308613984,0.305959588,0.057212569,0.190708562,0.25,2.437504748
2824,0.85,0.870699809,0,0.020318285,0.000189698,0,0.000114064,-3.87E-05,4.5,5.1,3.2,10.25,-0.09696014,0.163305244,0.299982536,0.298892808,0.048991573,0.163305244,0.25,2.389346628
2824,1,0.819618698,0,0.017591497,0.000401205,0,7.42E-05,-3.35E-05,4.5,5.1,3.2,10.25,-0.02258059,0.134804132,0.284582556,0.289228419,0.04044124,0.134804132,0.25,2.270071215
2825,0.01,0.926409707,0.016518189,0.769601799,-0.18409518,0.015273552,-0.136589137,-0.048406724,6.5,5.1,3.2,10.25,-0.536449256,0.322076435,0.298127777,0.257009081,0.028004457,0.322076435,0.25,1.55602113
2825,0.1,0.617392134,0.040729485,0.26896665,-0.047915221,0.018758109,-0.087992652,-0.002061276,4.5,4.8,3.2,10.25,-1.390174399,0.555462343,0.472989079,0.438983218,0.021076181,0.555462343,0.25,1.844582006
2825,0.2,0.978767116,0.014450415,0.114781589,-0.025180186,-0.017043284,-0.016718309,0.000796844,4.5,4.8,3.2,10.25,-0.866496847,0.359429823,0.426393939,0.41015593,0.02226706,0.359429823,0.25,2.56980224
2825,0.3,0.992207835,0.013082037,0.069463917,-0.01955905,-0.017776401,-0.007163984,-0.000210125,4.5,4.8,3.2,10.25,-0.478085004,0.28950603,0.42078479,0.386669849,0.037075096,0.28950603,0.25,2.641504114
2825,0.4,0.948535919,0.004664976,0.042057829,-0.012393234,-0.007399622,-0.002840111,-0.000758888,4.5,4.8,3.2,10.25,-0.344356613,0.252685658,0.396741147,0.367086666,0.052062131,0.252685658,0.25,2.548052881
2825,0.5,0.917824597,0.00174625,0.022986901,-0.006461046,-0.003328108,-0.000766167,-0.000692107,4.5,4.8,3.2,10.25,-0.284947014,0.225947542,0.369681973,0.349913511,0.067784263,0.225947542,0.25,2.486474685
2825,0.6,0.915005933,0,0.010373193,-0.002745505,0,3.28E-05,-0.000447115,4.5,4.8,3.2,10.25,-0.246209989,0.201868524,0.349182146,0.337840769,0.060560557,0.201868524,0.25,2.494160189
2825,0.7,0.922586458,0,0.002613337,-0.000799623,0,0.000280975,-0.000246105,4.5,4.8,3.2,10.25,-0.209265964,0.177697814,0.335237988,0.329574273,0.053309344,0.177697814,0.25,2.516009346
2825,0.85,0.888746186,0,-0.00343161,0.000318468,0,0.000294021,-7.53E-05,4.5,4.8,3.2,10.25,-0.14202492,0.1405161,0.314014946,0.313770307,0.04215483,0.1405161,0.25,2.433424554
2825,1,0.79993743,0,-0.005771913,0.000538998,0,0.000204068,-2.10E-06,4.5,4.8,3.2,10.25,-0.052361788,0.107051514,0.293213197,0.296167974,0.032115454,0.107051514,0.25,2.226543158
2911,0.01,0.764001401,0.056679786,0.758434769,-0.163763631,0.020381262,-0.136956097,-0.046272105,6.5,5.3,3.2,10.25,-0.45394118,0.361066575,0.252027864,0.230507268,0.034655712,0.361066575,0.25,1.437885721
2911,0.1,0.446299254,0.055882171,0.224029831,-0.02655802,0.023923198,-0.085858632,-0.004203757,4.5,5,3.2,10.25,-1.290958641,0.551636265,0.379356562,0.364008833,0.022761388,0.551636265,0.25,1.587079934
2911,0.2,0.838539907,0.023522504,0.140687973,-0.019696384,0.002476635,-0.036125805,-0.00073039,4.5,5,3.2,10.25,-0.789634649,0.360446731,0.321962365,0.352269227,0.025333403,0.360446731,0.25,2.279107321
2911,0.3,0.969666098,0.018338216,0.100271265,-0.016988836,-0.00142466,-0.019152659,0.000355961,4.5,5,3.2,10.25,-0.516422857,0.288783415,0.31236462,0.334578775,0.029465308,0.288783415,0.25,2.661822938
2911,0.4,0.981577923,0.008196701,0.068676039,-0.01102078,-1.78E-05,-0.010324073,0.000233944,4.5,5,3.2,10.25,-0.302548458,0.250924883,0.309915803,0.329702222,0.054613036,0.250924883,0.25,2.670167991
2911,0.5,1.015497205,0.003747575,0.044461299,-0.005861803,-0.001025525,-0.005024388,2.50E-05,4.5,5,3.2,10.25,-0.252060727,0.224280837,0.307650683,0.322669232,0.059629024,0.224280837,0.25,2.749434737
2911,0.6,1.066378818,0,0.027936272,-0.002554929,0,-0.001997312,-4.95E-05,4.5,5,3.2,10.25,-0.254114558,0.201893674,0.308522819,0.319091221,0.060568102,0.201893674,0.25,2.885715872
2911,0.7,1.092718987,0,0.017909455,-0.000792634,0,-0.000477421,-5.99E-05,4.5,5,3.2,10.25,-0.24228991,0.181229425,0.309943228,0.321346112,0.048103199,0.181229425,0.25,2.977296444
2911,0.85,0.991724577,0,0.010648323,0.000243125,0,0.000346121,-4.42E-05,4.5,5,3.2,10.25,-0.095312632,0.15222765,0.302659843,0.32353606,0.045668295,0.15222765,0.25,2.69861173
2911,1,0.881137875,0,0.007566878,0.000463956,0,0.000473002,-2.56E-05,4.5,5,3.2,10.25,0.015758487,0.128730544,0.287763026,0.317482112,0.038619163,0.128730544,0.25,2.453237824
3003,0.01,0.898013505,0.040781818,0.765369258,-0.178565386,0.016910738,-0.132903072,-0.042099742,6.5,5.2,3.2,10.25,-0.687900347,0.384319996,0.307382334,0.272193505,0.025764678,0.384319996,0.25,1.645015817
3003,0.1,0.584620077,0.063881426,0.183747676,-0.029769823,0.017406585,-0.047339094,-0.001243189,4.5,5.4,3.2,10.25,-1.68784028,0.549196665,0.49243693,0.457279489,0.017170193,0.549196665,0.25,1.952226111
3003,0.2,0.968989426,0.01329281,0.092521544,-0.020582716,-0.01209205,-0.006587858,0.000260942,4.5,5.4,3.2,10.25,-1.10552123,0.359990576,0.461848923,0.459915086,0.017696949,0.359990576,0.25,2.596509
3003,0.3,1.000574205,0.007127726,0.057550279,-0.015343435,-0.004908736,-0.000399192,0.000427445,4.5,5.4,3.2,10.25,-0.767467269,0.289144776,0.4213712,0.441327678,0.020257932,0.289144776,0.25,2.754485514
3003,0.4,0.996070583,0.004077216,0.037012977,-0.009209754,-0.002017815,-4.46E-05,0.000283441,4.5,5.4,3.2,10.25,-0.5539187,0.252928435,0.38621501,0.423141287,0.026386118,0.252928435,0.25,2.736646088
3003,0.5,1.020101169,0.001804362,0.022890625,-0.004602382,-0.001397006,-0.000251769,0.000168741,4.5,5.4,3.2,10.25,-0.478237594,0.228608153,0.356767504,0.403340853,0.02823168,0.228608153,0.25,2.779268563
3003,0.6,1.055398028,0,0.01307679,-0.001856167,0,-0.000260473,8.61E-05,4.5,5.4,3.2,10.25,-0.433482339,0.208212755,0.336781725,0.384441947,0.026401299,0.208212755,0.25,2.869869949
3003,0.7,1.072943474,0,0.006334266,-0.000465227,0,-0.000192104,3.60E-05,4.5,5.4,3.2,10.25,-0.348993921,0.187985479,0.326736155,0.366563852,0.034449181,0.187985479,0.25,2.921380324
3003,0.85,1.077198723,0,0.000154494,0.000298021,0,-9.73E-05,2.00E-06,4.5,5.4,3.2,10.25,-0.216390093,0.154330231,0.313099928,0.338826703,0.046299069,0.154330231,0.25,2.935025164
3003,1,1.006624362,0,-0.003151488,0.000422867,0,-3.90E-05,-8.43E-06,4.5,5.4,3.2,10.25,-0.075445347,0.118084405,0.298650585,0.31618904,0.035425321,0.118084405,0.25,2.735772333
3023,0.01,0.82393137,0.039809763,0.788301033,-0.180983528,0.02273288,-0.135276895,-0.043844025,6.5,5.2,3.2,10.25,-0.54517713,0.376864051,0.304372803,0.252460271,0.031056659,0.376864051,0.25,1.529152133
3023,0.1,0.449205176,0.066644533,0.22238291,-0.033317985,0.0208926,-0.065194085,0.00037358,4.5,5.1,3.2,10.25,-1.407455657,0.551983189,0.47769922,0.416877906,0.02080504,0.551983189,0.25,1.737974564
3023,0.2,0.862334125,0.01936953,0.12076179,-0.024428996,0.001683402,-0.012172394,0.000448733,4.5,5.1,3.2,10.25,-0.883318734,0.360059322,0.447534766,0.423460924,0.022070053,0.360059322,0.25,2.46911876
3023,0.3,0.918862111,0.006947001,0.068773797,-0.016932428,0.005073467,-0.001440686,7.17E-05,4.5,5.1,3.2,10.25,-0.60281437,0.290726728,0.423509563,0.418049108,0.026556224,0.290726728,0.25,2.606588832
3023,0.4,0.960374634,5.43E-05,0.037943565,-0.009354867,0.004281445,0.000325804,-0.000174613,4.5,5.1,3.2,10.25,-0.466606663,0.254046177,0.387960081,0.396151652,0.032398946,0.254046177,0.25,2.650407366
3023,0.5,0.992055164,0.00153147,0.019560486,-0.004306414,0.000896372,0.000430187,-0.00019056,4.5,5.1,3.2,10.25,-0.383219976,0.225934125,0.358532584,0.373727253,0.035010692,0.225934125,0.25,2.724336829
3023,0.6,1.017892614,0,0.008710675,-0.001539621,0,0.000291891,-0.00013169,4.5,5.1,3.2,10.25,-0.305126293,0.19859872,0.33944109,0.354172971,0.039779803,0.19859872,0.25,2.769401749
3023,0.7,1.023196081,0,0.002562903,-0.00022855,0,0.00016763,-7.68E-05,4.5,5.1,3.2,10.25,-0.210834524,0.169538068,0.328738889,0.338896919,0.05086142,0.169538068,0.25,2.783237988
3023,0.85,0.994799739,0,-0.001534778,0.000419846,0,5.68E-05,-2.69E-05,4.5,5.1,3.2,10.25,-0.082956342,0.123768268,0.310816274,0.316744425,0.03713048,0.123768268,0.25,2.704557508
3023,1,0.924164545,0,-0.002696272,0.000472784,0,6.77E-06,-3.94E-06,4.5,5.1,3.2,10.25,-0.002968971,0.083368792,0.29112819,0.29873192,0.025010638,0.083368792,0.25,2.519801238
3024,0.01,0.521595712,0.048396821,0.738974143,-0.168155688,0.023150302,-0.126320995,-0.043117657,6.5,5.1,3.2,10.25,-0.491359415,0.374245791,0.26674421,0.234855602,0.034032962,0.374245791,0.25,1.272703648
3024,0.1,0.29823285,0.045695521,0.173206879,-0.024328509,0.016988302,-0.058072334,0.00278154,4.5,5,3.2,10.25,-1.375660669,0.555956641,0.390594516,0.378412817,0.021442143,0.555956641,0.25,1.428404415
3024,0.2,0.607957354,0.015114242,0.11552715,-0.020600487,-0.000447975,-0.016302089,0.001512467,4.5,5,3.2,10.25,-0.7864773,0.359058007,0.383060107,0.372506413,0.025457019,0.359058007,0.25,1.857126156
3024,0.3,0.663838592,0.012739999,0.088346816,-0.016827688,-0.002662133,-0.005247787,0.001447219,4.5,5,3.2,10.25,-0.5210371,0.288139908,0.35669364,0.362050047,0.029794563,0.288139908,0.25,2.001625719
3024,0.4,0.759705404,0.007006741,0.065445431,-0.010922897,-0.001712784,-0.001339664,0.000910218,4.5,5,3.2,10.25,-0.443636106,0.2515541,0.332406025,0.345564209,0.029950063,0.2515541,0.25,2.18312087
3024,0.5,0.841534625,0.003273343,0.047045077,-0.005862925,3.57E-05,-5.50E-05,0.000459369,4.5,5,3.2,10.25,-0.371484416,0.227438583,0.315465457,0.330028335,0.03653955,0.227438583,0.25,2.35347874
3024,0.6,0.904224717,0,0.033800717,-0.002584584,0,0.000280657,0.000186943,4.5,5,3.2,10.25,-0.320349139,0.208421965,0.306381305,0.317231585,0.037105329,0.208421965,0.25,2.473263914
3024,0.7,0.943584898,0,0.025138304,-0.000823369,0,0.000312003,4.82E-05,4.5,5,3.2,10.25,-0.257850931,0.190969669,0.303210596,0.308122165,0.054130298,0.190969669,0.25,2.572010241
3024,0.85,0.959411336,0,0.018619348,0.000222317,0,0.000220114,-2.85E-05,4.5,5,3.2,10.25,-0.176453777,0.163701051,0.292462238,0.293397043,0.049110315,0.163701051,0.25,2.61181928
3024,1,0.887845883,0,0.017130788,0.000452639,0,0.000123494,-4.16E-05,4.5,5,3.2,10.25,-0.054773283,0.135118288,0.276847148,0.281180584,0.040535486,0.135118288,0.25,2.4306211
3111,0.01,0.337395801,0.10396144,0.610815592,-0.134123007,0.006778914,-0.10734996,-0.041536272,6.5,5.3,3.2,10.25,-0.483269558,0.332962067,0.269700833,0.235346611,0.031435384,0.332962067,0.25,1.255726601
3111,0.1,0.303720657,0.037360296,0.141206119,-0.022984771,0.011892998,-0.03301592,0.002127869,4.5,5.1,3.2,10.25,-1.273841827,0.56542007,0.388409685,0.384243764,0.023821001,0.56542007,0.25,1.461208968
3111,0.2,0.494840091,0.01567883,0.104140108,-0.016987739,0.004635132,-0.011570393,0.002132536,4.5,5.1,3.2,10.25,-0.658888548,0.357599067,0.350531984,0.350150697,0.030539218,0.357599067,0.25,1.709789999
3111,0.3,0.640640625,0.013800174,0.086007312,-0.015066882,0.003131341,-0.005870835,0.001656582,4.5,5.1,3.2,10.25,-0.507329913,0.289077532,0.330010291,0.342231189,0.02966474,0.289077532,0.25,1.992358908
3111,0.4,0.752382161,0.008564987,0.06753686,-0.010239767,0.000476554,-0.002331068,0.000970606,4.5,5.1,3.2,10.25,-0.404171478,0.252906118,0.313910658,0.329779082,0.034907564,0.252906118,0.25,2.187194468
3111,0.5,0.82349306,0.003934262,0.052289899,-0.005680794,0.000222583,-0.000606115,0.000471406,4.5,5.1,3.2,10.25,-0.342586012,0.226585048,0.304283789,0.317051827,0.038512094,0.226585048,0.25,2.314319625
3111,0.6,0.872087283,0,0.041359112,-0.00259608,0,5.25E-05,0.000183175,4.5,5.1,3.2,10.25,-0.275159741,0.202817837,0.299365121,0.307727526,0.046869345,0.202817837,0.25,2.39326209
3111,0.7,0.891565209,0,0.034113575,-0.000894035,0,0.00025007,4.04E-05,4.5,5.1,3.2,10.25,-0.190082506,0.178765069,0.297769786,0.30275057,0.053629521,0.178765069,0.25,2.441327455
3111,0.85,0.881096731,0,0.027901933,0.000149782,0,0.000251551,-3.55E-05,4.5,5.1,3.2,10.25,-0.071793613,0.141090873,0.289529798,0.293775495,0.042327262,0.141090873,0.25,2.415535888
3111,1,0.84189587,0,0.024980292,0.000402683,0,0.000171803,-4.60E-05,4.5,5.1,3.2,10.25,-0.00378682,0.106058486,0.277799869,0.284632745,0.031817546,0.106058486,0.25,2.321966594
3115,0.01,0.330882608,0.10662603,0.596785113,-0.132322553,0.006439629,-0.106064899,-0.039834835,6.5,5.3,3.2,10.25,-0.490802634,0.304729605,0.244420907,0.239615775,0.02864287,0.304729605,0.25,1.271401254
3115,0.1,0.297681939,0.046370056,0.105388281,-0.016982656,0.00845167,-0.020203291,0.001407221,4.5,5.8,3.2,10.25,-1.345509351,0.5593358,0.34746634,0.382315127,0.021936985,0.5593358,0.25,1.461419255
3115,0.2,0.5533342,0.01942183,0.093661539,-0.017195763,0.000940103,-0.007922643,-0.000183511,4.5,5.8,3.2,10.25,-0.712892371,0.358722276,0.344891857,0.361164063,0.027995567,0.358722276,0.25,1.789421678
3115,0.3,0.632549821,0.020387533,0.081178739,-0.01537401,-0.006220364,-0.005370403,0.000463121,4.5,5.8,3.2,10.25,-0.495144072,0.288659312,0.328795213,0.34983904,0.0300719,0.288659312,0.25,1.936611262
3115,0.4,0.734436721,0.011798034,0.064368746,-0.010272757,-0.00225591,-0.003053793,0.0006486,4.5,5.8,3.2,10.25,-0.426447011,0.253085862,0.316248604,0.344760525,0.03250682,0.253085862,0.25,2.129710833
3115,0.5,0.82107932,0.005283354,0.049438978,-0.005647974,-0.000930841,-0.001445778,0.000486026,4.5,5.8,3.2,10.25,-0.401822923,0.229327659,0.30680816,0.34013753,0.033756513,0.229327659,0.25,2.294984096
3115,0.6,0.874605491,0,0.03850978,-0.002561807,0,-0.000541021,0.000282298,4.5,5.8,3.2,10.25,-0.356203792,0.209429084,0.300139792,0.331627136,0.036185808,0.209429084,0.25,2.390120128
3115,0.7,0.889461292,0,0.031233672,-0.000868659,0,-0.000102031,0.000139602,4.5,5.8,3.2,10.25,-0.264263553,0.189488149,0.297835369,0.322122405,0.048005919,0.189488149,0.25,2.432602076
3115,0.85,0.880828442,0,0.024753396,0.000162698,0,0.000123701,3.02E-05,4.5,5.8,3.2,10.25,-0.126828472,0.155440121,0.290961455,0.304139126,0.046632036,0.155440121,0.25,2.415004228
3115,1,0.856204068,0,0.020996329,0.000407895,0,0.00014929,-1.09E-05,4.5,5.8,3.2,10.25,-0.043485442,0.117407447,0.281862952,0.289250532,0.035222234,0.117407447,0.25,2.356538008
3116,0.01,0.594229843,0.04803441,0.741464389,-0.16920986,0.020796346,-0.126877402,-0.045045964,6.5,5.1,3.2,10.25,-0.512793474,0.335592125,0.277330061,0.247456951,0.030020567,0.335592125,0.25,1.348091788
3116,0.1,0.336313537,0.054025636,0.211364784,-0.032399508,0.016505334,-0.060797004,0.003138584,4.5,5,3.2,10.25,-1.440191698,0.551845204,0.425180413,0.405226345,0.020285058,0.551845204,0.25,1.520785708
3116,0.2,0.667137401,0.01346576,0.107239688,-0.023270253,-0.004581003,-0.001654012,0.00088521,4.5,5,3.2,10.25,-0.898030642,0.360273003,0.392355173,0.389606073,0.022099326,0.360273003,0.25,2.022961627
3116,0.3,0.726872174,0.009116845,0.074778053,-0.018057504,-0.003685042,0.005342027,1.52E-05,4.5,5,3.2,10.25,-0.550941855,0.289641894,0.377377999,0.382646775,0.029666745,0.289641894,0.25,2.159721827
3116,0.4,0.769887235,0.006938154,0.056236257,-0.0109323,8.53E-05,0.00432978,-0.000265687,4.5,5,3.2,10.25,-0.421039439,0.252740884,0.347874588,0.370156353,0.033476774,0.252740884,0.25,2.252267864
3116,0.5,0.82491664,0.003549557,0.043005753,-0.005545755,-0.000380859,0.0024176,-0.000255967,4.5,5,3.2,10.25,-0.400633566,0.226167543,0.324011349,0.354684227,0.032190809,0.226167543,0.25,2.32907258
3116,0.6,0.903802756,0,0.033627065,-0.00228953,0,0.001087011,-0.000168859,4.5,5,3.2,10.25,-0.383889638,0.202316177,0.308234254,0.339091465,0.031164094,0.202316177,0.25,2.476645559
3116,0.7,0.96604079,0,0.027282879,-0.000616051,0,0.000361799,-9.47E-05,4.5,5,3.2,10.25,-0.336305224,0.178321401,0.300041029,0.326203906,0.032559246,0.178321401,0.25,2.629960726
3116,0.85,0.977575582,0,0.021600169,0.000321287,0,-7.65E-05,-3.03E-05,4.5,5,3.2,10.25,-0.209696444,0.141096948,0.287734923,0.306284623,0.037203037,0.141096948,0.25,2.657116927
3116,1,0.894612112,0,0.018400659,0.000488859,0,-0.000178338,-2.15E-06,4.5,5,3.2,10.25,-0.051124219,0.107029268,0.276817286,0.290401216,0.03210878,0.107029268,0.25,2.444951051
3117,0.01,0.55556807,0.07665602,0.68516901,-0.156927201,0.010859639,-0.118355704,-0.038812452,6.5,5.2,3.2,10.25,-0.542942558,0.304974378,0.305844614,0.259916278,0.026488761,0.304974378,0.25,1.416776312
3117,0.1,0.411152363,0.043369139,0.166043923,-0.029038523,0.016331266,-0.041726532,0.002369873,4.5,5,3.2,10.25,-1.543878403,0.550049931,0.443196192,0.424366298,0.018910936,0.550049931,0.25,1.665135907
3117,0.2,0.720417234,0.014146868,0.094640201,-0.01766614,0.000624405,-0.007488832,0.002233659,4.5,5,3.2,10.25,-0.966309331,0.360697528,0.423632694,0.401746531,0.020640989,0.360697528,0.25,2.140577586
3117,0.3,0.771681917,0.011560879,0.068525828,-0.011969688,0.001499554,-0.004257091,0.001738629,4.5,5,3.2,10.25,-0.627805533,0.289694488,0.408309302,0.394838063,0.027404238,0.289694488,0.25,2.256555786
3117,0.4,0.834090569,0.006438844,0.050760645,-0.007100663,-0.001136939,-0.002040594,0.000934721,4.5,5,3.2,10.25,-0.542627805,0.252639501,0.374566194,0.38484381,0.026688831,0.252639501,0.25,2.345244263
3117,0.5,0.862187727,0.002865966,0.038251888,-0.003614699,-0.000768642,-0.00075124,0.000401773,4.5,5,3.2,10.25,-0.462671351,0.225984971,0.346137393,0.366593114,0.02988782,0.225984971,0.25,2.386843736
3117,0.6,0.910144193,0,0.029613346,-0.001503668,0,-0.000164711,0.000125762,4.5,5,3.2,10.25,-0.417383632,0.202107744,0.32661161,0.346988489,0.030823674,0.202107744,0.25,2.483989088
3117,0.7,0.965734752,0,0.023678259,-0.000413454,0,6.90E-05,2.58E-06,4.5,5,3.2,10.25,-0.373138222,0.178168895,0.314350454,0.331159422,0.027846081,0.178168895,0.25,2.627243387
3117,0.85,0.985911369,0,0.018021623,0.000201289,0,0.000147511,-5.20E-05,4.5,5,3.2,10.25,-0.226987773,0.141240229,0.29624189,0.307162886,0.039202402,0.141240229,0.25,2.681167076
3117,1,0.929366857,0,0.014705183,0.000314192,0,0.000123096,-5.11E-05,4.5,5,3.2,10.25,-0.06232236,0.107744349,0.280043415,0.286875054,0.032323305,0.107744349,0.25,2.533604513
3311,0.01,0.321504131,0.106913027,0.559269005,-0.129795734,0.00151543,-0.099918662,-0.039242634,6.5,5.3,3.2,10.25,-0.533260799,0.429540843,0.264944898,0.236553923,0.035905386,0.429540843,0.25,1.277409106
3311,0.1,0.377602336,0.030705155,0.096852402,-0.016394094,0.009597964,-0.024408796,-0.000149827,4.5,5.3,3.2,10.25,-1.059963186,0.565578444,0.362306777,0.37578592,0.028416386,0.565578444,0.25,1.530054908
3311,0.2,0.606492126,0.0153973,0.079920993,-0.014261628,0.000145515,-0.011268472,0.000521511,4.5,5.3,3.2,10.25,-0.549214111,0.356442136,0.316688841,0.329508663,0.037432489,0.356442136,0.25,1.861322704
3311,0.3,0.725682147,0.01323867,0.063836367,-0.012398223,-0.001274037,-0.006463202,0.000765894,4.5,5.3,3.2,10.25,-0.359649986,0.286703636,0.312421174,0.323630469,0.043280211,0.286703636,0.25,2.114670902
3311,0.4,0.759925999,0.005547948,0.046240905,-0.008011427,3.95E-05,-0.00317694,0.000617571,4.5,5.3,3.2,10.25,-0.2333944,0.250163104,0.308046089,0.317860999,0.071905311,0.250163104,0.25,2.159694475
3311,0.5,0.773193538,0.002945628,0.032562629,-0.004288322,-0.000424831,-0.001358161,0.000400153,4.5,5.3,3.2,10.25,-0.195310215,0.227118572,0.301854752,0.3123332,0.068135571,0.227118572,0.25,2.178684819
3311,0.6,0.779976017,0,0.023247408,-0.001891015,0,-0.000439011,0.000214227,4.5,5.3,3.2,10.25,-0.153842233,0.21096525,0.297841119,0.307909676,0.063289575,0.21096525,0.25,2.178107593
3311,0.7,0.801379443,0,0.017400792,-0.000602836,0,-2.33E-05,9.59E-05,4.5,5.3,3.2,10.25,-0.113394249,0.198125763,0.296834856,0.304607875,0.059437729,0.198125763,0.25,2.228793889
3311,0.85,0.809519259,0,0.01293903,0.000162201,0,0.0001657,1.19E-05,4.5,5.3,3.2,10.25,-0.070019369,0.179590544,0.287026471,0.294329817,0.053877163,0.179590544,0.25,2.248513797
3311,1,0.752239661,0,0.011240845,0.00033085,0,0.000167313,-1.61E-05,4.5,5.3,3.2,10.25,-0.011651046,0.159060168,0.272629577,0.284089247,0.047718051,0.159060168,0.25,2.123243044
3320,0.01,0.340638774,0.116540809,0.618976123,-0.134724537,0.006453571,-0.109057757,-0.032608685,6.5,5.4,3.2,10.25,-0.491495463,0.385729195,0.244852161,0.224510593,0.034871866,0.385729195,0.25,1.281636275
3320,0.1,0.198370453,0.0627656,0.128673001,-0.01724137,0.020467399,-0.029405075,0.004857941,4.5,5.7,3.2,10.25,-1.148395343,0.565749003,0.397285102,0.374184625,0.027041449,0.565749003,0.25,1.409462098
3320,0.2,0.538088678,0.027255917,0.09796067,-0.016620946,0.003613723,-0.009301102,0.001750445,4.5,5.7,3.2,10.25,-0.66759093,0.358494346,0.322498505,0.342246984,0.030061434,0.358494346,0.25,1.832307452
3320,0.3,0.730696262,0.018691747,0.073891411,-0.014102398,-0.000771882,-0.003500132,0.00169106,4.5,5.7,3.2,10.25,-0.51102102,0.291897367,0.316070555,0.326569989,0.029607619,0.291897367,0.25,2.193709743
3320,0.4,0.825978176,0.010824571,0.054175063,-0.00909049,-0.00194064,-0.001999908,0.001591,4.5,5.7,3.2,10.25,-0.362239978,0.252765926,0.319309588,0.321613765,0.042229727,0.252765926,0.25,2.349610191
3320,0.5,0.861161811,0.004987998,0.039040931,-0.004892596,-0.001153894,-0.001098737,0.001100357,4.5,5.7,3.2,10.25,-0.288190623,0.216783139,0.314948012,0.316825582,0.04373458,0.216783139,0.25,2.393720353
3320,0.6,0.878806768,0,0.027985444,-0.002172366,0,-0.000502877,0.000609317,4.5,5.7,3.2,10.25,-0.196220421,0.178122917,0.308643006,0.312513867,0.053436875,0.178122917,0.25,2.402765944
3320,0.7,0.874844128,0,0.020480661,-0.000703391,0,-0.000173717,0.000284806,4.5,5.7,3.2,10.25,-0.093713082,0.137594475,0.304385127,0.308993968,0.041278342,0.137594475,0.25,2.396967936
3320,0.85,0.868507514,0,0.014437683,0.000174414,0,2.84E-05,4.71E-05,4.5,5.7,3.2,10.25,-0.021694155,0.083441801,0.290817969,0.29614917,0.02503254,0.083441801,0.25,2.383947412
3320,1,0.822158225,0,0.012207263,0.00037165,0,7.76E-05,-3.64E-05,4.5,5.7,3.2,10.25,0.008168351,0.049626861,0.273671947,0.281534135,0.014888058,0.049626861,0.25,2.306650109
3322,0.01,0.340468676,0.097194591,0.571389157,-0.132363617,0.001235195,-0.101657709,-0.042268628,6.5,5.2,3.2,10.25,-0.545687992,0.39902317,0.280972781,0.243526861,0.032963375,0.39902317,0.25,1.280003637
3322,0.1,0.372782218,0.030412196,0.0969024,-0.020307348,0.002757238,-0.012616952,-0.000634898,4.5,5.8,3.2,10.25,-1.166479005,0.56646283,0.376331633,0.384148719,0.026133255,0.56646283,0.25,1.521381618
3322,0.2,0.563443442,0.016078408,0.076060827,-0.0154317,-0.005370333,-0.004462764,0.001401079,4.5,5.8,3.2,10.25,-0.587732028,0.356607413,0.344762264,0.347528254,0.034817053,0.356607413,0.25,1.793887021
3322,0.3,0.658131496,0.016676936,0.064286926,-0.013157042,-0.004378588,-0.002936419,0.001432513,4.5,5.8,3.2,10.25,-0.398843194,0.28838775,0.329952212,0.339812786,0.038561481,0.28838775,0.25,2.00370432
3322,0.4,0.718847071,0.009591644,0.050760709,-0.008686595,-0.002391864,-0.001837526,0.001009994,4.5,5.8,3.2,10.25,-0.296893498,0.253258466,0.315083761,0.327191717,0.05099104,0.253258466,0.25,2.095337867
3322,0.5,0.773245613,0.004451526,0.038876666,-0.00473696,-0.001015376,-0.000955147,0.000585257,4.5,5.8,3.2,10.25,-0.269059381,0.229592892,0.304958204,0.314422002,0.052194014,0.229592892,0.25,2.187368705
3322,0.6,0.822219259,0,0.030058907,-0.002129036,0,-0.000405736,0.000281729,4.5,5.8,3.2,10.25,-0.232282733,0.209710455,0.30034306,0.305138307,0.059399724,0.209710455,0.25,2.270229286
3322,0.7,0.846337181,0,0.024163829,-0.000708042,0,-0.000118067,0.000107071,4.5,5.8,3.2,10.25,-0.171977876,0.189740574,0.299917086,0.300543312,0.056922172,0.189740574,0.25,2.329577699
3322,0.85,0.84844441,0,0.019258043,0.000150436,0,4.72E-05,-5.23E-06,4.5,5.8,3.2,10.25,-0.093245089,0.155510708,0.293037077,0.292317441,0.046653212,0.155510708,0.25,2.336721568
3322,1,0.821529709,0,0.016918831,0.000349748,0,7.97E-05,-3.59E-05,4.5,5.8,3.2,10.25,-0.034271771,0.11707149,0.28364506,0.285813777,0.035121447,0.11707149,0.25,2.27507324
